Date,Close,High,Low,Open,Volume,CPI,real_close,r1,abs_r1,r1_2,r1_norm
2000-02-14,1389.93994140625,1394.9300537109375,1380.530029296875,1387.1199951171875,927300000,170.0,8.176117302389706,0.0020308868535491302,0.0020308868535491302,4.124501411918686e-06,0.15522259171295244
2000-02-15,1402.050048828125,1407.719970703125,1376.25,1389.93994140625,1092100000,170.0,8.247353228400735,0.008674947553079746,0.008674947553079746,7.525471504868427e-05,0.6996545356499848
2000-02-16,1387.6700439453125,1404.550048828125,1385.5799560546875,1402.050048828125,1018800000,170.0,8.162764964384191,-0.010309372816680467,0.010309372816680467,0.00010628316787331014,-0.8559709937739324
2000-02-17,1388.260009765625,1399.8800048828125,1380.0699462890625,1387.6700439453125,1034800000,170.0,8.1662353515625,0.0004250581374747612,0.0004250581374747612,1.80674420233513e-07,0.02363673043627235
2000-02-18,1346.0899658203125,1388.5899658203125,1345.3199462890625,1388.260009765625,1042300000,170.0,7.91817626953125,-0.03084710308169203,0.03084710308169203,0.0009515437685325338,-2.5388870473591445
2000-02-22,1352.1700439453125,1358.1099853515625,1331.8800048828125,1346.0899658203125,980000000,170.0,7.953941434972426,0.004506673481115292,0.004506673481115292,2.0310105865387824e-05,0.35809511009833994
2000-02-23,1360.68994140625,1370.1099853515625,1342.43994140625,1352.1700439453125,993700000,170.0,8.004058478860294,0.006281139106337607,0.006281139106337607,3.945270847316359e-05,0.5034995266861471
2000-02-24,1353.4300537109375,1364.800048828125,1329.8800048828125,1360.68994140625,1215000000,170.0,7.961353257123162,-0.005349730316245383,0.005349730316245383,2.8619614456554924e-05,-0.44956474165535093
2000-02-25,1333.3599853515625,1362.1400146484375,1329.1500244140625,1353.4300537109375,1065200000,170.0,7.843294031479779,-0.014940089385435541,0.014940089385435541,0.00022320627084480374,-1.2354241832258077
2000-02-28,1348.050048828125,1360.8199462890625,1325.0699462890625,1333.3599853515625,1026500000,170.0,7.929706169577206,0.010957078745980514,0.010957078745980514,0.00012005757464561791,0.8866584144312369
2000-02-29,1366.4200439453125,1369.6300048828125,1348.050048828125,1348.050048828125,1204300000,170.0,8.037764964384191,0.013535073096645703,0.013535073096645703,0.0001831982037315423,1.0979061045509995
2000-03-01,1379.18994140625,1383.4599609375,1366.4200439453125,1366.4200439453125,1274100000,171.0,8.06543825383772,0.0034369952760838745,0.0034369952760838745,1.1812936527822869e-05,0.2704428427743113
2000-03-02,1381.760009765625,1386.56005859375,1370.3499755859375,1379.18994140625,1198600000,171.0,8.080467893366228,0.0018617281349936306,0.0018617281349936306,3.4660316486268624e-06,0.14136127795590409
2000-03-03,1409.1700439453125,1410.8800048828125,1381.760009765625,1381.760009765625,1150300000,171.0,8.24076049090826,0.019642853797381263,0.019642853797381263,0.0003858417053052955,1.5983938439657635
2000-03-06,1391.280029296875,1409.739990234375,1384.75,1409.1700439453125,1029000000,171.0,8.136140522203947,-0.012776701994211102,0.012776701994211102,0.00016324411384887794,-1.0581504862867661
2000-03-07,1355.6199951171875,1399.2099609375,1349.989990234375,1391.280029296875,1314100000,171.0,7.927602310626828,-0.02596529712028942,0.02596529712028942,0.00067419665454491,-2.1388589275562078
2000-03-08,1366.699951171875,1373.7900390625,1346.6199951171875,1355.6199951171875,1203000000,171.0,7.992397375274122,0.008140128606934222,0.008140128606934222,6.626169373742887e-05,0.6558300536543683
2000-03-09,1401.68994140625,1401.8199462890625,1357.8800048828125,1366.699951171875,1123000000,171.0,8.19701720120614,0.025279570403423504,0.025279570403423504,0.0006390566797816456,2.0602813428964297
2000-03-10,1395.0699462890625,1413.4599609375,1392.0699462890625,1401.68994140625,1138800000,171.0,8.158303779468202,-0.004734054939684533,0.004734054939684533,2.2411276171951528e-05,-0.39911466943989565
2000-03-13,1383.6199951171875,1398.3900146484375,1364.8399658203125,1395.0699462890625,1016100000,171.0,8.091345000685306,-0.008241305233129688,0.008241305233129688,6.791911194561079e-05,-0.686508054522752
2000-03-14,1359.1500244140625,1395.1500244140625,1359.1500244140625,1383.6199951171875,1094000000,171.0,7.948245756807383,-0.01784372717541596,0.01784372717541596,0.00031839859951067804,-1.4733559598875936
2000-03-15,1392.1400146484375,1397.989990234375,1356.989990234375,1359.1500244140625,1302800000,171.0,8.141169676306651,0.023982619773033384,0.023982619773033384,0.0005751660511778919,1.954005770648341
2000-03-16,1458.469970703125,1458.469970703125,1392.1500244140625,1392.1500244140625,1482300000,171.0,8.529064156158626,0.04654577885905088,0.04654577885905088,0.002166509529595668,3.802890830266905
2000-03-17,1464.469970703125,1477.3299560546875,1453.3199462890625,1458.469970703125,1295100000,171.0,8.564151875456872,0.004105461314759303,0.004105461314759303,1.6854812606985185e-05,0.3252187217661547
2000-03-20,1456.6300048828125,1470.300048828125,1448.489990234375,1464.469970703125,920800000,171.0,8.51830412212171,-0.005367830413634836,0.005367830413634836,2.8813603349543134e-05,-0.4510479116101176
2000-03-21,1493.8699951171875,1493.9200439453125,1446.06005859375,1456.6300048828125,1065900000,171.0,8.73608184279057,0.025244513080495853,0.025244513080495853,0.0006372854406713262,2.0574086529355933
2000-03-22,1500.6400146484375,1505.0799560546875,1487.3299560546875,1493.8699951171875,1075000000,171.0,8.77567260028326,0.004521628609461416,0.004521628609461416,2.0445125281899978e-05,0.359320572953892
2000-03-23,1527.3499755859375,1532.5,1492.3900146484375,1500.6400146484375,1078300000,171.0,8.931871202256945,0.017642498044501385,0.017642498044501385,0.0003112577372502352,1.4344793915913356
2000-03-24,1527.4599609375,1552.8699951171875,1516.8299560546875,1527.3499755859375,1052200000,171.0,8.932514391447368,7.200798340682352e-05,7.200798340682352e-05,5.185149674317372e-09,-0.005293134954640673
2000-03-27,1523.8599853515625,1534.6300048828125,1518.4599609375,1527.4599609375,901000000,171.0,8.911461902640717,-0.002359619652895187,0.002359619652895187,5.567804906329203e-06,-0.20454714855154257
2000-03-28,1507.72998046875,1527.3599853515625,1507.0899658203125,1523.8599853515625,959100000,171.0,8.81713438870614,-0.010641384406600918,0.010641384406600918,0.00011323906208904917,-0.8831769034554598
2000-03-29,1508.52001953125,1521.449951171875,1497.449951171875,1507.72998046875,1061900000,171.0,8.821754500182749,0.0005238551715324236,0.0005238551715324236,2.7442424074126497e-07,0.03173242127049762
2000-03-30,1487.9200439453125,1517.3800048828125,1474.6300048828125,1508.52001953125,1193400000,171.0,8.701286806697734,-0.013749849620433678,0.013749849620433678,0.00018905836458454016,-1.1378927821269433
2000-03-31,1498.5799560546875,1519.81005859375,1484.3800048828125,1487.9200439453125,1227400000,171.0,8.763625474004021,0.007138762685516148,0.007138762685516148,5.0961932680117724e-05,0.5737754759127089
2000-04-03,1505.969970703125,1507.18994140625,1486.9599609375,1498.5799560546875,1021700000,170.9,8.811995147472937,0.005504192042877045,0.005504192042877045,3.0296130044870982e-05,0.43983442499225583
2000-04-04,1494.72998046875,1526.449951171875,1416.4100341796875,1505.97998046875,1515460000,170.9,8.746225748793153,-0.0074916139480272976,0.0074916139480272976,5.612427954627715e-05,-0.625076363549522
2000-04-05,1487.3699951171875,1506.550048828125,1478.050048828125,1494.72998046875,1110300000,170.9,8.70315971396833,-0.00493611908106036,0.00493611908106036,2.436527158240817e-05,-0.41567234075933146
2000-04-06,1501.3399658203125,1511.760009765625,1487.3699951171875,1487.3699951171875,1008000000,170.9,8.784903252313121,0.009348563512982529,0.009348563512982529,8.739563975626824e-05,0.7548524128371682
2000-04-07,1516.3499755859375,1518.6800537109375,1501.3399658203125,1501.3399658203125,891600000,170.9,8.87273244930332,0.009948095294857916,0.009948095294857916,9.896459999557422e-05,0.8039796361151719
2000-04-10,1504.4599609375,1527.18994140625,1503.3499755859375,1516.3499755859375,853700000,170.9,8.803159513970158,-0.007872111321383407,0.007872111321383407,6.19701366562528e-05,-0.6562553268383187
2000-04-11,1500.5899658203125,1512.800048828125,1486.780029296875,1504.4599609375,971400000,170.9,8.780514721008265,-0.002575662535388924,0.002575662535388924,6.6340374962061e-06,-0.22225027496911653
2000-04-12,1467.1700439453125,1509.0799560546875,1466.1500244140625,1500.5899658203125,1175900000,170.9,8.584962223202531,-0.022522936175410978,0.022522936175410978,0.0005072826539616364,-1.8567827476854413
2000-04-13,1440.510009765625,1477.52001953125,1439.3399658203125,1467.1700439453125,1032000000,170.9,8.428964363754389,-0.018338180821660742,0.018338180821660742,0.00033628887584792583,-1.513872802220298
2000-04-14,1356.56005859375,1440.510009765625,1339.4000244140625,1440.510009765625,1279700000,170.9,7.937741712075775,-0.060045097522022965,0.060045097522022965,0.0036054137364292483,-4.931448101675682
2000-04-17,1401.43994140625,1401.530029296875,1346.5,1356.56005859375,1204700000,170.9,8.20035073965038,0.03254811081334026,0.03254811081334026,0.0010593795175174773,2.6558848094986267
2000-04-18,1441.6099853515625,1441.6099853515625,1397.81005859375,1401.43994140625,1109400000,170.9,8.435400733479009,0.028260296800704517,0.028260296800704517,0.0007986443752639099,2.304529964365342
2000-04-19,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000,170.9,8.352662204231276,-0.00985690838193474,0.00985690838193474,9.715864284985533e-05,-0.8188948587247162
2000-04-20,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000,170.9,8.394031825994734,0.004940641519006726,0.004940641519006726,2.4409938619333085e-05,0.3936556013642407
2000-04-24,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000,170.9,8.366647076369587,-0.0032677404242180672,0.0032677404242180672,1.0678127480068875e-05,-0.2789609715462425
2000-04-25,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000,170.9,8.645055245209186,0.0327342935409904,0.0327342935409904,0.001071533973627726,2.671141115683371
2000-04-26,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000,170.9,8.54880041096767,-0.01119653924359704,0.01119653924359704,0.00012536249103340858,-0.928667762248065
2000-04-27,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000,170.9,8.571796629287961,0.00268638203397386,0.00268638203397386,7.2166484324575325e-06,0.20893560420021093
2000-04-28,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000,170.9,8.49871301176675,-0.008562610676304283,0.008562610676304283,7.33183015939601e-05,-0.7128366741630652
2000-05-01,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000,171.2,8.576226635514018,0.009079289042807569,0.009079289042807569,8.243348952284559e-05,0.7327873490335932
2000-05-02,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000,171.2,8.447955835645445,-0.01506953153292768,0.01506953153292768,0.00022709078062190167,-1.246031015880348
2000-05-03,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000,171.2,8.265770885431879,-0.02180150116391077,0.02180150116391077,0.0004753054530000027,-1.797666450665
2000-05-04,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000,171.2,8.233469312436114,-0.0039155274882096275,0.0039155274882096275,1.5331355510925196e-05,-0.3320423605424483
2000-05-05,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000,171.2,8.368165916371568,0.016227264098328115,0.016227264098328115,0.0002633241001168886,1.3185113709356506
2000-05-08,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000,171.2,8.31875025668991,-0.005922700590194337,0.005922700590194337,3.5078382281088355e-05,-0.4965154445720478
2000-05-09,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000,171.2,8.248481393974519,-0.008482924072715453,0.008482924072715453,7.196000082345533e-05,-0.706306942654039
2000-05-10,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000,171.2,8.078563369323161,-0.02081505404713553,0.02081505404713553,0.00043326647498517323,-1.7168343593183681
2000-05-11,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000,171.2,8.223189594589662,0.01774410644515053,0.01774410644515053,0.0003148533135368326,1.4428054532556511
2000-05-12,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000,171.2,8.299999771831192,0.009297324968961716,0.009297324968961716,8.644025157847896e-05,0.7506537907313037
2000-05-15,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000,171.2,8.48341112938997,0.02185713743258218,0.02185713743258218,0.00047773445674678515,1.7798381140377633
2000-05-16,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000,171.2,8.563317985178156,0.009375105396318107,0.009375105396318107,8.789260119207288e-05,0.7570273251074849
2000-05-17,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000,171.2,8.45677598614559,-0.01251971826409635,0.01251971826409635,0.00015674334541234772,-1.0370925583005801
2000-05-18,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000,171.2,8.394917996130257,-0.007341489575181015,0.007341489575181015,5.3897469182491526e-05,-0.6127747745308059
2000-05-19,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000,171.2,8.218165602639457,-0.021279500834297728,0.021279500834297728,0.0004528171557568777,-1.7548923600840578
2000-05-22,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000,171.2,8.181775529807974,-0.004437836972822325,0.004437836972822325,1.9694396997348818e-05,-0.37484178410348373
2000-05-23,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000,171.2,8.02488309200679,-0.019362083559102846,0.019362083559102846,0.00037489027974968073,-1.597774106401254
2000-05-24,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000,171.2,8.172021313248393,0.018169184098520842,0.018169184098520842,0.0003301192508059426,1.477637442849747
2000-05-25,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000,171.2,8.069626282308704,-0.012609113327974004,0.012609113327974004,0.00015898973891769166,-1.044417826778143
2000-05-26,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000,171.2,8.04918235707506,-0.002536655984128445,0.002536655984128445,6.43462358181465e-06,-0.21905397477117847
2000-05-30,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000,171.2,8.308702985817028,0.031733002241273844,0.031733002241273844,0.001006983431244691,2.58909265264172
2000-05-31,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000,171.2,8.297897053656177,-0.0013014022930986349,0.0013014022930986349,1.6936479284823852e-06,-0.11783401326326132
2000-06-01,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000,172.2,8.413531118430605,0.013839141588040671,0.013839141588040671,0.00019152183989383688,1.1228222826756
2000-06-02,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000,172.2,8.57874570131025,0.019446456896420408,0.019446456896420408,0.00037816468582433684,1.5823005613470658
2000-06-05,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000,172.2,8.522822328007042,-0.006540169012008556,0.006540169012008556,4.2773810705636966e-05,-0.5471124436680669
2000-06-06,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000,172.2,8.465969604066856,-0.006692993404042075,0.006692993404042075,4.4796160706550724e-05,-0.5596352794154409
2000-06-07,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000,172.2,8.544483074050886,0.00923126844668094,0.00923126844668094,8.521631713468713e-05,0.7452409442114664
2000-06-08,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000,172.2,8.488211637313082,-0.006607485476626304,0.006607485476626304,4.365886432382754e-05,-0.5526285332024985
2000-06-09,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000,172.2,8.46080111017349,-0.003234471699907566,0.003234471699907566,1.046180717750294e-05,-0.27623484409681215
2000-06-12,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000,172.2,8.397212543554007,-0.00754405228380546,0.00754405228380546,5.6912724860790375e-05,-0.629373299772056
2000-06-13,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000,172.2,8.533332993067654,0.01608021221744243,0.01608021221744243,0.00025857322495798475,1.306461550051888
2000-06-14,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000,172.2,8.539721481199187,0.0007483708834083865,0.0007483708834083865,5.600589791334489e-07,0.050129833785057074
2000-06-15,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000,172.2,8.587282116543264,0.005553891236846384,0.005553891236846384,3.084570787071905e-05,0.44390690867482396
2000-06-16,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000,172.2,8.50441324586237,-0.009697050911417971,0.009697050911417971,9.40327963786321e-05,-0.8057957138851078
2000-06-19,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000,172.2,8.629500580720093,0.014601399132715121,0.014601399132715121,0.0002132008566328539,1.1852836862652902
2000-06-20,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000,172.2,8.571137927827381,-0.006786129112328932,0.006786129112328932,4.605154832919826e-05,-0.5672670662105477
2000-06-21,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000,172.2,8.589605138692292,0.002152263211684242,0.002152263211684242,4.632236932369368e-06,0.16516849220903987
2000-06-22,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000,172.2,8.433101357206374,-0.01838816774701802,0.01838816774701802,0.00033812471309247377,-1.5179688633754318
2000-06-23,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000,172.2,8.370963881932347,-0.007395562633629009,0.007395562633629009,5.469434666792965e-05,-0.6172056642617714
2000-06-26,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000,172.2,8.451277924470093,0.009548626596741924,0.009548626596741924,9.117626988400727e-05,0.7712461121916698
2000-06-27,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000,172.2,8.423635591336383,-0.0032761480918895515,0.0032761480918895515,1.073314631999155e-05,-0.2796499181199374
2000-06-28,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000,172.2,8.448431743838924,0.0029393161919409896,0.0029393161919409896,8.63957967620648e-06,0.2296616995111477
2000-06-29,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000,172.2,8.376248633266188,-0.008580674562089075,0.008580674562089075,7.362797594048254e-05,-0.7143168768429662
2000-06-30,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000,172.2,8.447154329767349,0.008429461805284514,0.008429461805284514,7.105582632675045e-05,0.6795387828106955
2000-07-03,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000,172.7,8.509206943037059,0.007319128117459337,0.007319128117459337,5.356963639978386e-05,0.5885550974683654
2000-07-05,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000,172.7,8.374232660502317,-0.01598929617329855,0.01598929617329855,0.0002556575921174596,-1.3213989683671508
2000-07-06,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000,172.7,8.434684678316808,0.007192881877199922,0.007192881877199922,5.173754969935108e-05,0.5782101459232913
2000-07-07,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000,172.7,8.563404889485017,0.015145545764216402,0.015145545764216402,0.00022938755649597339,1.2298725035221765
2000-07-10,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000,172.7,8.544412247349088,-0.0022203475506827925,0.0022203475506827925,4.9299432458230755e-06,-0.1931348233527304
2000-07-11,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000,172.7,8.574869744544369,0.0035582718183684646,0.0035582718183684646,1.2661298333395219e-05,0.280380564095043
2000-07-12,1492.9200439453125,1497.68994140625,1480.8800048828125,1480.8800048828125,1001200000,172.7,8.644586241721555,0.008097454201544736,0.008097454201544736,6.556876454611451e-05,0.6523331997673778
2000-07-13,1495.8399658203125,1501.3900146484375,1489.6500244140625,1492.9200439453125,1026800000,172.7,8.661493722178996,0.001953935942965212,0.001953935942965212,3.817865669211352e-06,0.14891703013975865
2000-07-14,1509.97998046875,1509.989990234375,1494.56005859375,1495.8399658203125,960600000,172.7,8.743369892696874,0.009408493660190483,0.009408493660190483,8.851975295384451e-05,0.7597632479454572
2000-07-17,1510.489990234375,1517.3199462890625,1505.260009765625,1509.97998046875,906000000,172.7,8.746323047101187,0.0003377022618457108,0.0003377022618457108,1.1404281765570902e-07,0.01647855844870976
2000-07-18,1493.739990234375,1510.489990234375,1491.3499755859375,1510.489990234375,908300000,172.7,8.649334048838304,-0.011151059456171031,0.011151059456171031,0.00012434612699506136,-0.9249410279212799
2000-07-19,1481.9599609375,1495.6300048828125,1479.9200439453125,1493.739990234375,909400000,172.7,8.581123109076433,-0.007917525979241738,0.007917525979241738,6.268721763196784e-05,-0.6599767242757011
2000-07-20,1495.5699462890625,1501.9200439453125,1481.9599609375,1481.9599609375,1064600000,172.7,8.659930204337362,0.00914185956935876,0.00914185956935876,8.357359638587633e-05,0.7379145438236462
2000-07-21,1480.18994140625,1495.5699462890625,1477.9100341796875,1495.5699462890625,968300000,172.7,8.57087400930081,-0.010336950837709372,0.010336950837709372,0.00010685255262122049,-0.8582308099131443
2000-07-24,1464.2900390625,1485.8800048828125,1463.800048828125,1480.18994140625,880300000,172.7,8.478807406268096,-0.010799908298472789,0.010799908298472789,0.0001166380192554214,-0.896166771326228
2000-07-25,1474.469970703125,1476.22998046875,1464.2900390625,1464.2900390625,969400000,172.7,8.537753159832803,0.006928073285986649,0.006928073285986649,4.799819945600185e-05,0.5565110280787398
2000-07-26,1452.4200439453125,1474.469970703125,1452.4200439453125,1474.469970703125,1235800000,172.7,8.410075529503837,-0.015067422285769315,0.015067422285769315,0.0002270272143376978,-1.2458581785775893
2000-07-27,1449.6199951171875,1464.9100341796875,1445.3299560546875,1452.4200439453125,1156400000,172.7,8.393862160493269,-0.0019297112785033558,0.0019297112785033558,3.7237856183830558e-06,-0.1693193168730196
2000-07-28,1419.8900146484375,1456.6800537109375,1413.8900146484375,1449.6199951171875,980000000,172.7,8.22171403965511,-0.02072203561206855,0.02072203561206855,0.00042940275990783713,-1.709212182201733
