Date,Close,High,Low,Open,Volume,CPI,real_close
2000-03-30,5.509411811828613,5.569558228988314,5.347016852602017,5.353031127213391,5237600,171.0,0.03221878252531353
2000-03-31,5.737966537475586,5.7439815445564655,5.431220265784211,5.509410218372785,7032800,171.0,0.03355535986827828
2000-04-03,5.972539901733398,6.014642028830597,5.7078956524648525,5.713909927389067,7430400,170.9,0.0349475711043499
2000-04-04,5.846232891082764,5.9665257489239725,5.557530032263862,5.9665257489239725,8253600,170.9,0.03420850141066567
2000-04-05,5.774056434631348,5.864276433527084,5.683837169944854,5.768042159616561,5006400,170.9,0.03378616989251813
2000-04-06,5.936450004577637,5.966522837257712,5.737966518895018,5.768040085784072,5516000,170.9,0.03473639557974041
2000-04-07,5.94246768951416,5.9484827000293,5.798116247663613,5.924424126387542,5463200,170.9,0.03477160731137601
2000-04-10,6.146963596343994,6.1830514452462095,6.020656492290824,6.026670766669944,7511200,170.9,0.035968189563159704
2000-04-11,6.297329902648926,6.297329902648926,5.972538919407073,6.062758167896211,10399200,170.9,0.036848039219712844
2000-04-12,6.531900405883789,6.628134666007307,6.231168342997795,6.255226908028675,10133600,170.9,0.03822059921523575
2000-04-13,6.387550354003906,6.598063576339504,6.092833237731724,6.561975721232137,13784000,170.9,0.03737595291985902
2000-04-14,6.1529765129089355,6.3274006895271855,5.954493044326914,6.3274006895271855,5155200,170.9,0.03600337339326469
2000-04-17,6.134933948516846,6.213125017363927,5.942465432484945,6.098846101760865,5120800,170.9,0.03589779958172525
2000-04-18,6.243198871612549,6.273272818112838,6.008628182847356,6.062759597866521,4708000,170.9,0.036531298254023105
2000-04-19,6.22515344619751,6.327401597112937,6.098845265658287,6.110874546261163,5062400,170.9,0.0364257077015653
2000-04-20,6.459726810455322,6.574005765706273,6.104863228009858,6.104863228009858,9542400,170.9,0.03779828443800656
2000-04-24,6.682270050048828,6.712342535082575,6.489801446892338,6.495815356531525,5580000,170.9,0.039100468402860314
2000-04-25,6.567986965179443,6.6762504865835,6.4958112842434055,6.6762504865835,12896000,170.9,0.0384317552087738
2000-04-26,6.477768421173096,6.658207632509143,6.447694485074725,6.592045854143562,8431200,170.9,0.03790385266923988
2000-04-27,6.453709125518799,6.592045104264304,6.4356644722288365,6.519869427940241,7212800,170.9,0.03776307270637097
2000-04-28,6.417623043060303,6.543929776972874,6.369505912347267,6.543929776972874,5775200,170.9,0.03755191950298597
2000-05-01,6.213126182556152,6.39957935821984,6.207110806092927,6.357477596651337,6320800,171.2,0.03629162489810837
2000-05-02,6.062758922576904,6.267256743378109,6.0326860807401514,6.255227459801567,12139200,171.2,0.03541331146365014
2000-05-03,5.894347667694092,6.026669758193346,5.79811342005827,6.014640477238869,15127200,171.2,0.03442960086269914
2000-05-04,6.008626461029053,6.201095331642683,5.966523608781901,6.201095331642683,17708000,171.2,0.03509711717890802
2000-05-05,6.068774223327637,6.146964203230846,6.044715655017535,6.104862075792788,11467200,171.2,0.03544844756616611
2000-05-08,6.351459503173828,6.375518061897972,6.026668960397894,6.068771805269617,8276000,171.2,0.03709964663068825
2000-05-09,6.531900405883789,6.567988253430109,6.255226908028675,6.279285473059554,8402400,171.2,0.038153623866143634
2000-05-10,6.580015659332275,6.736396287433408,6.519869263908763,6.567986380247573,10783200,171.2,0.03843467090731469
2000-05-11,6.658210754394531,6.7965468137391385,6.616107517799161,6.646181467998533,12660000,171.2,0.03889141795791198
2000-05-12,6.868717193603516,6.898791120428797,6.6582055794969754,6.742410518823113,12364000,171.2,0.04012101164488035
2000-05-15,7.18148136138916,7.217569207426291,6.92886643912924,6.92886643912924,13902400,171.2,0.04194790514830117
2000-05-16,7.277714729309082,7.45815393747377,7.175466578891443,7.45815393747377,12806400,171.2,0.04251001594222595
2000-05-17,7.18148136138916,7.289744899500554,7.145393515352028,7.205539925413914,8849600,171.2,0.04194790514830117
2000-05-18,7.458158016204834,7.560407690958997,7.187499790148755,7.193513699500792,13567200,171.2,0.0435640071040002
2000-05-19,7.349891185760498,7.4521408153525135,7.277715494901966,7.3980083129995196,8583200,171.2,0.04293160739346086
2000-05-22,7.343879222869873,7.464172072806983,7.175469232957918,7.398010271132283,7230400,171.2,0.04289649078779132
2000-05-23,7.259670257568359,7.379963041716818,7.229596327322357,7.313801276226277,6759200,171.2,0.042404615990469394
2000-05-24,7.494240760803223,7.626562828810984,7.361918692795461,7.361918692795461,19460000,171.2,0.04377477079908425
2000-05-25,7.367936611175537,7.584463706335365,7.343878045046667,7.5062726322073665,22335200,171.2,0.043037012915744965
2000-05-26,7.301772594451904,7.464168600530869,7.235612291973067,7.313801873849683,6431200,171.2,0.04265054085544337
2000-05-30,7.307790279388428,7.548375943427251,7.301774903578278,7.373950602789924,7100800,171.2,0.042685690884278205
2000-05-31,7.1754679679870605,7.361921118310269,7.169452592341373,7.319819362463733,7738400,171.2,0.04191278018684031
2000-06-01,7.313802242279053,7.416051856519899,7.133363042222826,7.163436976441182,9206400,172.2,0.042472719176997985
2000-06-02,7.205538272857666,7.343875718482069,7.175465808932808,7.289743227632296,7372800,172.2,0.041844008553180406
2000-06-05,7.211555480957031,7.337862211036234,7.187496916330683,7.205540105591318,5560800,172.2,0.04187895168964594
2000-06-06,7.061188220977783,7.277715287379146,6.976983250710586,7.19351031711195,8763200,172.2,0.04100573879778039
2000-06-07,7.085248947143555,7.187498605038286,7.037131806585704,7.061190376864629,7371200,172.2,0.04114546426912634
2000-06-08,7.121337890625,7.229601473421664,7.1032946943683,7.115323981345707,6693600,172.2,0.041355040015243906
2000-06-09,7.404024124145508,7.482213726304503,7.133364533277445,7.133364533277445,4442400,172.2,0.04299665577320272
2000-06-12,7.689720153808594,7.734829970901722,7.313805011365859,7.404025379761378,11328000,172.2,0.044655750022117274
2000-06-13,7.770914077758789,7.987441095405319,7.698738405209946,7.698738405209946,18617600,172.2,0.045127259452722356
2000-06-14,7.891209125518799,8.017517322865032,7.722799174669312,7.7709163034834505,8972000,172.2,0.04582583696584669
2000-06-15,7.891209125518799,7.999472665350611,7.891209125518799,7.897224500829685,10037600,172.2,0.04582583696584669
2000-06-16,7.770914077758789,7.927294701614616,7.722796962726227,7.879177586582054,9452000,172.2,0.045127259452722356
2000-06-19,7.6987409591674805,7.879180200397968,7.692727052002283,7.8491077277353725,8903200,172.2,0.0447081356513791
2000-06-20,7.716787338256836,7.879181957367304,7.70475805282574,7.722801246763067,5228800,172.2,0.044812934600794635
2000-06-21,7.800990581512451,7.84309233684156,7.6385945305128695,7.686711661413738,3891200,172.2,0.04530191975326627
2000-06-22,7.734829425811768,7.975415100020532,7.692727667034445,7.7769326530075125,8808800,172.2,0.04491770862840748
2000-06-23,7.686710357666016,7.782944603145403,7.64460860947781,7.7468567610906325,5790400,172.2,0.04463827153116153
2000-06-26,7.674684524536133,7.843094529776738,7.674684524536133,7.698743096713362,8347200,172.2,0.04456843510183585
2000-06-27,7.716787338256836,7.764904479981216,7.626566963314306,7.746859817625258,8472000,172.2,0.044812934600794635
2000-06-28,7.940829753875732,8.017517160580134,7.494242661109004,7.734828300309935,8736000,172.2,0.04611399392494618
2000-06-29,8.276148796081543,8.564851661061132,7.951358072979506,7.987445931101954,19946400,172.2,0.04806125897840618
2000-06-30,8.252087593078613,8.468614672780383,8.240058310872959,8.27614615748992,8524000,172.2,0.04792153073797104
2000-07-03,8.474631309509277,8.474631309509277,8.20998706159359,8.22201634558976,4158400,172.7,0.04907140306606415
2000-07-05,8.564847946166992,8.655068286550538,8.420496576287773,8.498687635848052,7004800,172.7,0.04959379239239718
2000-07-06,8.82949447631836,8.847539136569111,8.378397059489526,8.396440251321819,13102400,172.7,0.051126198473181006
2000-07-07,8.637025833129883,8.79942189985617,8.528762278118505,8.757318672031413,12748000,172.7,0.05001173035975613
2000-07-10,8.408466339111328,8.582891625419155,8.300202824015473,8.564846972027562,6252800,172.7,0.04868828221836322
2000-07-11,8.438541412353516,8.588906691653811,8.39643819436185,8.408467475442595,8452000,172.7,0.048862428560240395
2000-07-12,8.588909149169922,8.69115880182168,8.414485257800802,8.438543826846095,13590400,172.7,0.049733116092472045
2000-07-13,8.252087593078613,8.57687821263127,8.203970464255997,8.492673237191692,9004000,172.7,0.04778278861076209
2000-07-14,8.131794929504395,8.324263448545919,8.01150210510344,8.252087753905347,11498400,172.7,0.047086247420407616
2000-07-17,8.366366386413574,8.426512796566014,8.071648242457508,8.131794652609948,8053600,172.7,0.048444507159314275
2000-07-18,8.01150131225586,8.113750937086804,7.855120656010625,7.9874427497565925,18284000,172.7,0.046389700707908856
2000-07-19,8.077664375305176,8.203971114262801,8.059619716357885,8.131795415310343,5704800,172.7,0.046772810511321226
2000-07-20,8.167881965637207,8.209985184205221,7.951354903219726,8.083676996919298,4423200,172.7,0.04729520535979854
2000-07-21,8.179910659790039,8.276144902846394,8.095705697115731,8.264115622464349,3734400,172.7,0.04736485616554742
2000-07-24,7.921285152435303,8.185929430644826,7.873168010942662,8.131796912256293,5619200,172.7,0.04586731414264796
2000-07-25,7.578445911407471,7.933310382737869,7.578445911407471,7.9212811035134125,10554400,172.7,0.04388214193055861
2000-07-26,7.524318695068359,7.69272868939614,7.518303318204487,7.578449744750123,11900800,172.7,0.043568724348977184
2000-07-27,7.87917947769165,7.9513551675636345,7.542359591622389,7.542359591622389,11498400,172.7,0.045623505950733355
2000-07-28,7.813021183013916,7.933314030570569,7.7829472369154775,7.873167606792243,4742400,172.7,0.04524042375804237
2000-07-31,7.873168468475342,8.035563096240915,7.813022038114257,7.849109896330908,5440000,172.7,0.04558869987536388
2000-08-01,8.029547691345215,8.089694110499792,7.825049866219653,7.825049866219653,3895200,172.7,0.046494196244037146
2000-08-02,8.047589302062988,8.155852835274597,7.873165454986691,7.939325768851379,9508800,172.7,0.04659866416944406
2000-08-03,8.173901557922363,8.179915467438981,7.879183281136078,7.963388293300891,12517600,172.7,0.04733006113446649
2000-08-04,8.438541412353516,8.468613880846334,8.228028259231381,8.228028259231381,9188000,172.7,0.048862428560240395
2000-08-07,8.462597846984863,8.61296308848275,8.462597846984863,8.492670307917349,6219200,172.7,0.04900172464959388
2000-08-08,8.372382164001465,8.534778241909041,8.360352879283072,8.51673358062218,6905600,172.7,0.048479340845405124
2000-08-09,8.456586837768555,8.480645406297057,8.228030436747783,8.372381847918797,6224800,172.7,0.04896691857422441
2000-08-10,8.504701614379883,8.534775550902856,8.354336337019266,8.44455520975202,4545600,172.7,0.049245521797219936
2000-08-11,8.87761402130127,8.901672595884742,8.456588966090505,8.456588966090505,11681600,172.7,0.051404829306897916
2000-08-14,8.997904777526855,9.082109768760397,8.901670501831381,8.901670501831381,7801600,172.7,0.05210135945296385
2000-08-15,8.955802917480469,8.973846109765386,8.859568642844915,8.913699688118166,5898400,172.7,0.051857573349626346
2000-08-16,8.871596336364746,8.985873782793567,8.817463832379765,8.985873782793567,3748800,172.7,0.05136998457651851
2000-08-17,8.931743621826172,9.10616749619671,8.82348007167324,8.82348007167324,4786400,172.7,0.05171826069384003
2000-08-18,8.793408393859863,8.937759831241967,8.685144815823284,8.937759831241967,8038400,172.7,0.05091724605593436
2000-08-21,8.835505485534668,8.895651875945328,8.769343721874076,8.79340227803834,4527200,172.7,0.051161004548550486
2000-08-22,8.997904777526855,9.058051199836527,8.829494795059775,8.829494795059775,4323200,172.7,0.05210135945296385
2000-08-23,8.793408393859863,8.991892354469634,8.739277339050952,8.985876977036002,5681600,172.7,0.05091724605593436
2000-08-24,8.781376838684082,8.883626481288907,8.757318272002756,8.817464688706071,4443200,172.7,0.05084757868375265
2000-08-25,8.637025833129883,8.78137723981172,8.58890869756927,8.763334048185712,8910400,172.7,0.05001173035975613
2000-08-28,8.661083221435547,8.745288197199503,8.63702465693156,8.661083221435547,4236000,172.7,0.050151031971253895
2000-08-29,8.73326301574707,8.859571272911557,8.691161242304863,8.697175152045636,4428000,172.7,0.05056898098290139
2000-08-30,8.721230506896973,8.75731835727034,8.661084089608028,8.733259790354762,4172800,172.7,0.05049930808857541
2000-08-31,9.095641136169434,9.226459582002917,8.703186532878114,8.70920043985673,6971200,172.7,0.052667290886910446
2000-09-01,9.040003776550293,9.190369027742932,8.98587128759682,9.142251912414435,4242400,173.6,0.05207375447321597
2000-09-05,9.082111358642578,9.130228504913532,8.895658151052016,9.046023498939363,3391200,173.6,0.0523163096696001
2000-09-06,8.901670455932617,9.021963299931707,8.901670455932617,8.949787593532253,6530400,173.6,0.05127690354799895
2000-09-07,8.835505485534668,8.943768988273854,8.817460834202603,8.901665780777526,4832800,173.6,0.05089576892589095
2000-09-08,8.70920181274414,8.799422178991481,8.697172528472395,8.697172528472395,5390400,173.6,0.050168213207051504
2000-09-11,8.997904777526855,9.040008007352883,8.709201950440432,8.709201950440432,6009600,173.6,0.051831248718472674
2000-09-12,8.799421310424805,9.26856335071518,8.78137665158908,9.094138011782663,7288000,173.6,0.05068791077433643
2000-09-13,8.80543327331543,8.85956576945056,8.631009441318055,8.71521440431424,8502400,173.6,0.050722541896978286
2000-09-14,9.094135284423828,9.202398799714588,8.973842489656317,8.991887143080396,7286400,173.6,0.052385571914883806
2000-09-15,8.919713020324707,9.202400403072764,8.823478767743554,9.082107587346323,7742400,173.6,0.05138083537053403
2000-09-18,8.775362968444824,8.985874693590155,8.763333685053137,8.913698993240033,7361600,173.6,0.050549325855096916
2000-09-19,9.076094627380371,9.214430645684757,8.865581443694081,8.91971395062593,7596800,173.6,0.05228165107938002
2000-09-20,8.883624076843262,9.046018623779245,8.811448396334384,9.015946157776202,5052800,173.6,0.05117294975140128
2000-09-21,9.088123321533203,9.16029901382168,9.003918347196645,9.009932254011575,5604800,173.6,0.05235094079224196
2000-09-22,9.412915229797363,9.455016988539665,9.033992059024541,9.088124569885695,15180800,173.6,0.05422186192279587
2000-09-25,9.364794731140137,9.647482062349152,9.268560496104234,9.430955033518371,6460800,173.6,0.05394467011025424
2000-09-26,9.376827239990234,9.449002941125176,9.202401894704929,9.2384897452724,4830400,173.6,0.05401398179717877
2000-09-27,9.430956840515137,9.551249657358442,9.400884370513397,9.418927558830806,9971200,173.6,0.054325788251815305
2000-09-28,9.569292068481445,9.61740918392719,9.44298390622745,9.47907174281176,10519200,173.6,0.055122650164063626
2000-09-29,9.503132820129395,9.731689179094532,9.491103538078598,9.581323887668683,8254400,173.6,0.05474154850304951
2000-10-02,10.194816589355469,10.224889058258935,9.358780808618178,9.527190746048324,10532800,173.9,0.05862459223321143
2000-10-03,10.134674072265625,10.387289075350708,9.996336550652547,10.104600123403298,8753600,173.9,0.058278746821538954
2000-10-04,9.870024681091309,10.273004814914714,9.839950747775452,9.996331383131297,7397600,173.9,0.056756898683676296
2000-10-05,10.086555480957031,10.2008329460252,9.797852661729904,9.82191122999883,8195200,173.9,0.05800204416881559
2000-10-06,9.90611457824707,10.104596999382977,9.827923510114157,10.092567717240854,5328000,173.9,0.056964431157257446
2000-10-09,9.912132263183594,10.014381934573889,9.827927256093442,9.906118354029408,4176000,173.9,0.056999035440963734
2000-10-10,10.188799858093262,10.339166587846695,9.954229639252851,9.972272824509226,12500000,173.9,0.05858999343354377
2000-10-11,10.152714729309082,10.303081499201136,9.95423229641682,10.068509749326662,13369600,173.9,0.05838248838015573
2000-10-12,9.767778396606445,10.24894974619297,9.695602694168468,10.17677404375499,10779200,173.9,0.05616893845087088
2000-10-13,9.996333122253418,10.068508812666801,9.779806051013272,9.779806051013272,6508000,173.9,0.057483226694959276
2000-10-16,10.483518600463867,10.489532506453513,10.14068337493155,10.14068337493155,15316000,173.9,0.06028475330916542
2000-10-17,10.279024124145508,10.778238686229248,10.224891610820157,10.778238686229248,11013600,173.9,0.05910882187547733
2000-10-18,10.086555480957031,10.212862230159663,10.074526196822568,10.206848322301669,18152000,173.9,0.05800204416881559
2000-10-19,10.06249713897705,10.164745322210148,9.845970019687368,10.086555707787015,10554400,173.9,0.057863698326492526
2000-10-20,10.134674072265625,10.182791215710402,9.960248693068964,10.020395122374936,8279200,173.9,0.058278746821538954
2000-10-23,10.06249713897705,10.200833175425096,9.990321432547157,10.074526423382034,4642400,173.9,0.057863698326492526
2000-10-24,10.260982513427734,10.387290769783728,10.068513908252068,10.068513908252068,8260000,173.9,0.059005074832821934
2000-10-25,10.056478500366211,10.35721051293697,9.942201069798337,10.104595622377532,18965600,173.9,0.05782908855874762
2000-10-26,10.3391695022583,10.435403766533337,10.15271488101625,10.15271488101625,13609600,173.9,0.05945468373926567
2000-10-27,10.555696487426758,10.706061789588217,10.441417565575925,10.513593263033822,13244000,173.9,0.060699807288250474
2000-10-30,11.16317367553711,11.259407931360705,10.65794383246323,10.730119524330927,16620000,173.9,0.06419306311407193
2000-10-31,10.525618553161621,11.07896535709926,10.471487534811388,11.030848243713379,14316800,173.9,0.06052684619414388
2000-11-01,10.212862014770508,10.537652679551195,10.092569175962845,10.531638771820033,15431200,174.2,0.058627221669176284
2000-11-02,10.03242301940918,10.393301545287208,10.03242301940918,10.357213692699405,9264800,174.2,0.05759140654081045
2000-11-03,10.212862014770508,10.357213421339702,10.092569175962845,10.116627743724377,9104000,174.2,0.058627221669176284
2000-11-06,10.4955472946167,10.537649039446617,10.236917046311724,10.297063444938702,16323200,174.2,0.060249984469671065
2000-11-07,10.465472221374512,10.501560056620631,10.285033045143917,10.495546151621832,11733600,174.2,0.06007733766575495
2000-11-08,10.633886337280273,10.874472001019646,10.555696730774157,10.585769204532399,7455200,174.2,0.061044123635363226
2000-11-09,10.934617042541504,10.952661699263036,10.543666122314288,10.561709310617646,16479200,174.2,0.06277047670804538
2000-11-10,10.874470710754395,11.018822091870604,10.850412147235026,10.874470710754395,7906400,174.2,0.0624252049985901
2000-11-13,10.579754829406738,10.922588650869146,10.429388062008314,10.922588650869146,12493600,174.2,0.060733380191772324
2000-11-14,10.904544830322266,11.054910120604518,10.519607807624393,10.651929909176786,11344000,174.2,0.06259784632791197
2000-11-15,11.060929298400879,11.17520678209236,10.976724295737105,11.066943207238936,15515200,174.2,0.0634955757657915
2000-11-16,11.090998649597168,11.349628961860914,11.06694008419674,11.115057214997595,9970400,174.2,0.06366818972214218
2000-11-17,11.109042167663574,11.343612422033129,11.030851103928292,11.066938948325003,10740000,174.2,0.06377176904514108
2000-11-20,11.066939353942871,11.223320018726847,10.904544782414767,10.970705098691194,18385600,174.2,0.06353007665868468
2000-11-21,11.090998649597168,11.193248286758134,11.024838328955141,11.06694008419674,8228000,174.2,0.06366818972214218
2000-11-22,10.844401359558105,11.012811352630631,10.621858848788676,11.006795975811595,14561600,174.2,0.062252591042239416
2000-11-24,11.072957038879395,11.1992637910352,10.850414542979324,10.910560965057924,4035200,174.2,0.06356462134833178
2000-11-27,11.090998649597168,11.199262193899091,10.760194109550437,11.012809046254926,13892800,174.2,0.06366818972214218
2000-11-28,11.199261665344238,11.499993718656382,11.13911525468181,11.247378793874182,11324000,174.2,0.06428967660932398
2000-11-29,11.379698753356934,11.415786592955318,11.084982130845777,11.115054596302121,8297600,174.2,0.06532548078850134
2000-11-30,11.289484024047852,11.590216130862945,11.247380794884494,11.409776866773889,11784000,174.2,0.06480760059728963
2000-12-01,11.16317367553711,11.343612905206351,11.072954794911594,11.277452588536734,9815200,174.6,0.0639357026090327
2000-12-04,11.2473783493042,11.451876137473366,11.066939124449052,11.19926122267616,6685600,174.6,0.06441797450918786
2000-12-05,11.391733169555664,11.69848067865797,11.307528172526213,11.343616028395978,7825600,174.6,0.0652447489665273
2000-12-06,11.331583976745605,11.638331410962179,11.23534971791974,11.367671823805304,10204800,174.6,0.06490025187139523
2000-12-07,11.23534870147705,11.53608073310117,11.05490948250258,11.379700076656627,6588000,174.6,0.06434907618257188
2000-12-08,11.475933074951172,11.59622587447896,11.307523155612264,11.403757395234496,7756800,174.6,0.06572699355642138
2000-12-11,11.59021282196045,11.70449025571575,11.475933919787076,11.475933919787076,8472800,174.6,0.06638151673516866
2000-12-12,11.385717391967773,11.475936282621968,11.33158488284056,11.475936282621968,6848000,174.6,0.06521029434116708
2000-12-13,11.367671966552734,11.644345464151373,11.301511646988285,11.638331557108366,9902400,174.6,0.06510694138919092
2000-12-14,11.097016334533691,11.337602038605766,10.952664912090448,11.211293809758624,10673600,174.6,0.06355679458495814
2000-12-15,11.307526588439941,11.469922651312912,11.259409454021048,11.307526588439941,18532800,174.6,0.0647624661422677
2000-12-18,11.632317543029785,11.788698233887477,11.175204754368842,11.283468309578014,8542400,174.6,0.06662266634037678
2000-12-19,11.265422821044922,11.493979168775708,11.103026787132395,11.40375882362027,11905600,174.6,0.06452132199911181
2000-12-20,11.34361743927002,11.590218552593983,11.006797409259882,11.018826696045958,11152800,174.6,0.06496917204622005
2000-12-21,11.614275932312012,11.620289840877469,11.39173341543578,11.524055556480969,7305600,174.6,0.06651933523660947
2000-12-22,11.499995231628418,11.72253771456684,11.3676731107624,11.65637591992462,6125600,174.6,0.06586480659580995
