Date,Close,High,Low,Open,Volume,CPI,real_close,r1,abs_r1,r1_2,r1_norm
2000-01-04,5.1036810874938965,5.217897368044194,5.091658282498402,5.13373773307574,5997600,169.3,0.0301457831511748,-0.012872641921212747,0.012872641921212747,0.0001657049100317638,-0.6711824768199909
2000-01-05,5.09165620803833,5.211884209009559,5.061598840888781,5.109690041277273,10562400,169.3,0.0300747561018212,-0.002358898912893216,0.002358898912893216,5.564404081248798e-06,-0.14484186123935486
2000-01-06,5.278010845184326,5.3381248639221885,5.085645985223167,5.097668788970739,15300000,169.3,0.0311754922928784,0.035946130549850394,0.035946130549850394,0.0012921243015068878,1.7727904007724775
2000-01-07,5.897184371948242,5.915218206891746,5.470374561251513,5.530488567419112,16160800,169.3,0.0348327488006393,0.11092571904048631,0.11092571904048631,0.012304515144648908,5.526430063727484
2000-01-10,5.794990539550781,5.951286964891362,5.7529110996351145,5.945275930823522,9336000,169.3,0.034229123092444,-0.01748116763891601,0.01748116763891601,0.0003055912220198843,-0.9018951983745985
2000-01-11,5.80701208114624,5.897183443101813,5.64470465696502,5.67476128840792,9988000,169.3,0.0343001304261443,0.0020723225620110997,0.0020723225620110997,4.294520801020248e-06,0.07699462810889113
2000-01-12,5.752910614013672,5.867126855983635,5.722853244770923,5.758921647574101,6378400,169.3,0.0339805706675349,-0.009360246355182063,0.009360246355182063,8.76142118296991e-05,-0.495344391095012
2000-01-13,5.933251857757568,5.957297456504684,5.7529098671542,5.782966498681375,6981600,169.3,0.0350457877008716,0.030866516219103163,0.030866516219103163,0.0009527418235041586,1.518493968793677
2000-01-14,5.927239894866943,6.0414568520398495,5.915217095891554,5.963308291793112,9292800,169.3,0.0350102769927167,-0.0010137797877045188,0.0010137797877045188,1.0277494579582192e-06,-0.07750230121578648
2000-01-18,5.674762725830078,5.867127563993809,5.602625911518679,5.79499074968241,5514400,169.3,0.0335189765258716,-0.04352990484236413,0.04352990484236413,0.0018948526155852762,-2.2059510768483226
2000-01-19,5.722853183746338,5.813024556699524,5.62667077729682,5.62667077729682,7730400,169.3,0.0338030312093699,0.008438737308470917,0.008438737308470917,7.121228736137898e-05,0.3957110599297686
2000-01-20,5.867127418518066,5.867127418518066,5.626671376775523,5.72285379347254,8457600,169.3,0.0346552121589962,0.02489765816406809,0.02489765816406809,0.0006198933820547863,1.219680081055066
2000-01-21,5.61464786529541,5.867126677225182,5.5545338624549885,5.867126677225182,12880800,169.3,0.0331638976095417,-0.043986274531075065,0.043986274531075065,0.001934792347123103,-2.2287979262242663
2000-01-24,5.308067798614502,5.584592262780474,5.247953784665378,5.5184664805296135,9503200,169.3,0.0313530289345215,-0.056150983708494535,0.056150983708494535,0.0031529329714316185,-2.8377894634661267
2000-01-25,5.308067798614502,5.4042502209331005,5.247953784665378,5.33812443868224,8416000,169.3,0.0313530289345215,0.0,0.0,0.0,-0.026750301941943652
2000-01-26,5.296043395996094,5.416271387575876,5.241940432878479,5.241940432878479,8797600,169.3,0.0312820047016898,-0.002267876590777544,0.002267876590777544,5.143264230996775e-06,-0.1402850877842655
2000-01-27,5.211884498596191,5.320089705482477,5.181827129776573,5.296044103952192,9053600,169.3,0.0307849054849154,-0.016018514360533247,0.016018514360533247,0.00025659280231860986,-0.8286716255408482
2000-01-28,5.06159782409668,5.253962587007718,5.0255294310508605,5.0255294310508605,12754400,169.3,0.0298972110106124,-0.029259289382666278,0.029259289382666278,0.0008561060151786075,-1.4915333361989374
2000-01-31,5.097669124603272,5.314079606308127,5.055589675623093,5.061600710985795,4790400,169.3,0.0301102724430199,0.00710119190075612,0.00710119190075612,5.042692641136431e-05,0.3287506565123957
2000-02-01,5.235930919647217,5.3321133408227,5.109691124947576,5.145759532888381,3984000,170.0,0.0307995936449836,0.02263510583804629,0.02263510583804629,0.0005123480162995573,1.1064118393718354
2000-02-02,5.374190807342529,5.434304798476115,5.278008421528793,5.278008421528793,6660000,170.0,0.0316128871020148,0.026063360593226247,0.026063360593226247,0.0006792987654125389,1.278037654914484
2000-02-03,5.326101779937744,5.386215795512663,5.296045139057119,5.326101779937744,13720800,170.0,0.031330010470222,-0.008988417985415808,0.008988417985415808,8.079165788054638e-05,-0.4767298621990469
2000-02-04,5.458349704742432,5.46436147000231,5.350144534384102,5.350144534384102,7199200,170.0,0.0321079394396613,0.024526894967088212,0.024526894967088212,0.0006015685767265771,1.2011188770025594
2000-02-07,5.596613883972168,5.62667051769413,5.368180679193987,5.386214512664466,11616800,170.0,0.0329212581410127,0.025015259091126785,0.025015259091126785,0.0006257631873962012,1.2255674367087042
2000-02-08,5.386216640472412,5.494421885481902,5.362171030470303,5.386216640472412,8325600,170.0,0.0316836272968965,-0.038318534813908,0.038318534813908,0.0014683101102846792,-1.9450586709158613
2000-02-09,5.187841415405273,5.452343160635779,5.169806838596254,5.43430858382676,7526400,170.0,0.0305167142082663,-0.037525518059062755,0.037525518059062755,0.001408164505601045,-1.9053585444641572
2000-02-10,5.56655740737915,5.813025218889136,5.488409560143484,5.56655740737915,20888000,170.0,0.0327444553375244,0.07045910473607311,0.07045910473607311,0.004964485440208921,3.500584209725258
2000-02-11,5.386216640472412,5.686786765498774,5.374193835471357,5.494421885481902,18896000,170.0,0.0316836272968965,-0.032933586677010226,0.032933586677010226,0.0010846211314121455,-1.6754765710869253
2000-02-14,5.470373153686523,5.530487144386376,5.422281961126642,5.446327557406583,7276000,170.0,0.0321786656099207,0.01550361586330931,0.01550361586330931,0.00024036210483705607,0.7493940940893059
2000-02-15,5.710830211639404,5.90920678589784,5.602625007629395,5.614647808074951,16885600,170.0,0.0335931188919964,0.04301757685152938,0.04301757685152938,0.001850511918177236,2.126802230482022
2000-02-16,5.897184371948242,6.011400616759905,5.704819552211926,5.740887955912485,16412800,170.0,0.0346893198349896,0.03211060272712906,0.03211060272712906,0.0010310908074995081,1.5807756184356512
2000-02-17,6.047470569610596,6.221801965967782,5.951288135103867,5.963310939417208,12419200,170.0,0.035573356291827,0.02516508504204467,0.02516508504204467,0.0006332815051733404,1.2330680464509882
2000-02-18,5.56655740737915,6.011401087882452,5.506443396500326,5.975332681355157,15170400,170.0,0.0327444553375244,-0.08286329380700226,0.08286329380700226,0.0068663254605455795,-4.175065230022708
2000-02-22,5.656728267669678,5.734876107680992,5.548523058090791,5.578579693844822,5828800,170.0,0.0332748721627628,0.016068877356523455,0.016068877356523455,0.0002582088194989922,0.7776923016892954
2000-02-23,5.506443977355957,5.626672011796043,5.470375567023931,5.602626404908026,9806400,170.0,0.0323908469256232,-0.026926641842045875,0.026926641842045875,0.0007250440408898157,-1.3747559771279323
2000-02-24,5.06159782409668,5.458350147600696,4.995472803752678,5.4463273499187554,13012000,170.0,0.0297741048476275,-0.08423682969358078,0.08423682969358078,0.007095843476825332,-4.243827394314889
2000-02-25,4.929349422454834,5.08564586755706,4.863224370279967,5.061600260618257,9658400,170.0,0.0289961730732637,-0.026475192610146643,0.026475192610146643,0.0007009358237443634,-1.3521554564158298
2000-02-28,4.947382926940918,5.043565333940367,4.85721155347217,4.905302756971895,8533600,170.0,0.0291022525114171,0.003651718784701945,0.003651718784701945,1.333505008254505e-05,0.1560626041321801
2000-02-29,4.9173264503479,4.995475037125787,4.905303647290816,4.923338218783275,7711200,170.0,0.0289254497079288,-0.006093756734809846,0.006093756734809846,3.713387114304036e-05,-0.33181688655034147
2000-03-01,5.253965377807617,5.326102202216875,4.791087788088408,4.917326863897746,12564800,171.0,0.0307249437298691,0.06035300370093486,0.06035300370093486,0.003642485055725057,2.9946510291495443
2000-03-02,5.049577236175537,5.290033295041039,5.001486024402437,5.265987689154489,7538400,171.0,0.029529691439623,-0.03967857738491941,0.03967857738491941,0.001574389503291038,-2.0131453307738743
2000-03-03,5.235930919647217,5.320090538175765,5.007497669355443,5.04356607729625,3794400,171.0,0.0306194790622644,0.03624013044181626,0.03624013044181626,0.0013133470544398577,1.7875086684717645
2000-03-06,5.049577236175537,5.223908245759854,5.025531630288987,5.223908245759854,4090400,171.0,0.029529691439623,-0.03624013044181637,0.03624013044181637,0.0013133470544398657,-1.8410092723556577
2000-03-07,4.712937831878662,4.965416644300733,4.700915031287135,4.953393843709206,8610400,171.0,0.0275610399525067,-0.06899306709426224,0.06899306709426224,0.004760043307073371,-3.4806918122542023
2000-03-08,4.580687522888184,4.755018517306472,4.46045950391474,4.700915541861626,10363200,171.0,0.0267876463326794,-0.028462356052040106,0.028462356052040106,0.000810105712033104,-1.4516371375295778
2000-03-09,4.718950271606445,4.773052515071989,4.532596468972645,4.580687678192514,6700000,171.0,0.0275962004187511,0.029737273751702608,0.029737273751702608,0.0008843054501837009,1.4619616591337317
2000-03-10,4.893279552459717,4.90530235234291,4.670858121527374,4.712937554211816,6710400,171.0,0.0286156698974252,0.03627636903659705,0.03627636903659705,0.001315974950479377,1.7893228505636802
2000-03-13,4.815131664276123,4.857211096472496,4.712937499547571,4.712937499547571,6282400,171.0,0.0281586647033691,-0.01609935433424994,0.01609935433424994,0.00025918920997973233,-0.8327186487081348
2000-03-14,4.815131664276123,4.851200063507354,4.718949266326173,4.797097097753777,3949600,171.0,0.0281586647033691,0.0,0.0,0.0,-0.026750301941943652
2000-03-15,4.947382926940918,4.977439562221481,4.761029146472721,4.779063714691882,12876000,171.0,0.0289320639002392,0.027095345658647935,0.027095345658647935,0.0007341577563616115,1.3297010495945956
2000-03-16,5.013508796691895,5.11570298799172,4.785075542166364,4.869235162254718,11164000,171.0,0.029318764892935,0.013277293440746697,0.013277293440746697,0.00017628652111169527,0.6379395993917154
2000-03-17,4.965418338775635,5.193851627968702,4.923338889252214,5.097669190413727,9671200,171.0,0.0290375341448867,-0.009638477075559494,0.009638477075559494,9.29002403360859e-05,-0.509273220106813
2000-03-20,5.097669124603272,5.133737538220747,4.971430043848982,4.989463883750843,5468800,171.0,0.0298109305532355,0.026285849361015468,0.026285849361015468,0.0006909458766299972,1.2891759217434613
2000-03-21,5.193852424621582,5.22992084423701,5.097669972313775,5.097669972313775,4168800,171.0,0.030373405991939,0.01869229930588426,0.01869229930588426,0.00034940205334076124,0.9090264538234764
2000-03-22,5.09165620803833,5.284021009592298,5.001484840403166,5.169804041762888,5897600,171.0,0.0297757672984697,-0.019872537852919307,0.019872537852919307,0.0003949177607157107,-1.0216123409301758
2000-03-23,5.253965377807617,5.253965377807617,5.025532100511634,5.049577708648052,6003200,171.0,0.0307249437298691,0.031379939239356364,0.031379939239356364,0.0009847005866656972,1.5441970308068442
2000-03-24,5.524479866027832,5.536502672337127,5.23593251460476,5.247955320914055,8687200,171.0,0.0323068998013323,0.05020599951773802,0.05020599951773802,0.0025206423875751105,2.4866701489000507
2000-03-27,5.36216926574707,5.470374475145554,5.3261008626142425,5.464363441530185,4664800,171.0,0.0313577150043688,-0.02982049410980571,0.02982049410980571,0.000889261868952957,-1.5196284533532745
2000-03-28,5.326101779937744,5.404250367091971,5.284022335942135,5.290033370592794,3800800,171.0,0.0311467940347236,-0.006749009743225816,0.006749009743225816,4.5549132514156997e-05,-0.36462026319154495
2000-03-29,5.35615873336792,5.38020433770669,5.241941745851956,5.33211312902915,3594400,171.0,0.03132256569221,0.005627466717171035,0.005627466717171035,3.166838165286774e-05,0.2549728002616711
2000-03-30,5.509411811828613,5.569558228988314,5.347016852602017,5.353031127213391,5237600,171.0,0.0322187825253135,0.028210804311398687,0.028210804311398687,0.0007958494798960307,1.3855433118107252
2000-03-31,5.737966537475586,5.7439815445564655,5.431220265784211,5.509410218372785,7032800,171.0,0.0335553598682782,0.04064701754980315,0.04064701754980315,0.001652180035694005,2.008126927009827
2000-04-03,5.972539901733398,6.014642028830597,5.7078956524648525,5.713909927389067,7430400,170.9,0.0349475711043499,0.040652361684246276,0.040652361684246276,0.0016526145105067746,2.008394465888257
2000-04-04,5.846232891082764,5.9665257489239725,5.557530032263862,5.9665257489239725,8253600,170.9,0.0342085014106656,-0.021374777528755603,0.021374777528755603,0.0004568811144037955,-1.0968176940668901
2000-04-05,5.774056434631348,5.864276433527084,5.683837169944854,5.768042159616561,5006400,170.9,0.0337861698925181,-0.01242264846052202,0.01242264846052202,0.0001543221947737101,-0.6486548351494841
