Date,Close,High,Low,Open,Volume
2000-07-03,8.474631309509277,8.474631309509277,8.20998706159359,8.22201634558976,4158400
2000-07-05,8.564847946166992,8.655068286550538,8.420496576287773,8.498687635848052,7004800
2000-07-06,8.82949447631836,8.847539136569111,8.378397059489526,8.396440251321819,13102400
2000-07-07,8.637025833129883,8.79942189985617,8.528762278118505,8.757318672031413,12748000
2000-07-10,8.408466339111328,8.582891625419155,8.300202824015473,8.564846972027562,6252800
2000-07-11,8.438541412353516,8.588906691653811,8.39643819436185,8.408467475442595,8452000
2000-07-12,8.588909149169922,8.69115880182168,8.414485257800802,8.438543826846095,13590400
2000-07-13,8.252087593078613,8.57687821263127,8.203970464255997,8.492673237191692,9004000
2000-07-14,8.131794929504395,8.324263448545919,8.01150210510344,8.252087753905347,11498400
2000-07-17,8.366366386413574,8.426512796566014,8.071648242457508,8.131794652609948,8053600
2000-07-18,8.01150131225586,8.113750937086804,7.855120656010625,7.9874427497565925,18284000
2000-07-19,8.077664375305176,8.203971114262801,8.059619716357885,8.131795415310343,5704800
2000-07-20,8.167881965637207,8.209985184205221,7.951354903219726,8.083676996919298,4423200
2000-07-21,8.179910659790039,8.276144902846394,8.095705697115731,8.264115622464349,3734400
2000-07-24,7.921285152435303,8.185929430644826,7.873168010942662,8.131796912256293,5619200
2000-07-25,7.578445911407471,7.933310382737869,7.578445911407471,7.9212811035134125,10554400
2000-07-26,7.524318695068359,7.69272868939614,7.518303318204487,7.578449744750123,11900800
2000-07-27,7.87917947769165,7.9513551675636345,7.542359591622389,7.542359591622389,11498400
2000-07-28,7.813021183013916,7.933314030570569,7.7829472369154775,7.873167606792243,4742400
2000-07-31,7.873168468475342,8.035563096240915,7.813022038114257,7.849109896330908,5440000
2000-08-01,8.029547691345215,8.089694110499792,7.825049866219653,7.825049866219653,3895200
2000-08-02,8.047589302062988,8.155852835274597,7.873165454986691,7.939325768851379,9508800
2000-08-03,8.173901557922363,8.179915467438981,7.879183281136078,7.963388293300891,12517600
2000-08-04,8.438541412353516,8.468613880846334,8.228028259231381,8.228028259231381,9188000
2000-08-07,8.462597846984863,8.61296308848275,8.462597846984863,8.492670307917349,6219200
2000-08-08,8.372382164001465,8.534778241909041,8.360352879283072,8.51673358062218,6905600
2000-08-09,8.456586837768555,8.480645406297057,8.228030436747783,8.372381847918797,6224800
2000-08-10,8.504701614379883,8.534775550902856,8.354336337019266,8.44455520975202,4545600
2000-08-11,8.87761402130127,8.901672595884742,8.456588966090505,8.456588966090505,11681600
2000-08-14,8.997904777526855,9.082109768760397,8.901670501831381,8.901670501831381,7801600
2000-08-15,8.955802917480469,8.973846109765386,8.859568642844915,8.913699688118166,5898400
2000-08-16,8.871596336364746,8.985873782793567,8.817463832379765,8.985873782793567,3748800
2000-08-17,8.931743621826172,9.10616749619671,8.82348007167324,8.82348007167324,4786400
2000-08-18,8.793408393859863,8.937759831241967,8.685144815823284,8.937759831241967,8038400
2000-08-21,8.835505485534668,8.895651875945328,8.769343721874076,8.79340227803834,4527200
2000-08-22,8.997904777526855,9.058051199836527,8.829494795059775,8.829494795059775,4323200
2000-08-23,8.793408393859863,8.991892354469634,8.739277339050952,8.985876977036002,5681600
2000-08-24,8.781376838684082,8.883626481288907,8.757318272002756,8.817464688706071,4443200
2000-08-25,8.637025833129883,8.78137723981172,8.58890869756927,8.763334048185712,8910400
2000-08-28,8.661083221435547,8.745288197199503,8.63702465693156,8.661083221435547,4236000
2000-08-29,8.73326301574707,8.859571272911557,8.691161242304863,8.697175152045636,4428000
2000-08-30,8.721230506896973,8.75731835727034,8.661084089608028,8.733259790354762,4172800
2000-08-31,9.095641136169434,9.226459582002917,8.703186532878114,8.70920043985673,6971200
2000-09-01,9.040003776550293,9.190369027742932,8.98587128759682,9.142251912414435,4242400
2000-09-05,9.082111358642578,9.130228504913532,8.895658151052016,9.046023498939363,3391200
2000-09-06,8.901670455932617,9.021963299931707,8.901670455932617,8.949787593532253,6530400
2000-09-07,8.835505485534668,8.943768988273854,8.817460834202603,8.901665780777526,4832800
2000-09-08,8.70920181274414,8.799422178991481,8.697172528472395,8.697172528472395,5390400
2000-09-11,8.997904777526855,9.040008007352883,8.709201950440432,8.709201950440432,6009600
2000-09-12,8.799421310424805,9.26856335071518,8.78137665158908,9.094138011782663,7288000
2000-09-13,8.80543327331543,8.85956576945056,8.631009441318055,8.71521440431424,8502400
2000-09-14,9.094135284423828,9.202398799714588,8.973842489656317,8.991887143080396,7286400
2000-09-15,8.919713020324707,9.202400403072764,8.823478767743554,9.082107587346323,7742400
2000-09-18,8.775362968444824,8.985874693590155,8.763333685053137,8.913698993240033,7361600
2000-09-19,9.076094627380371,9.214430645684757,8.865581443694081,8.91971395062593,7596800
2000-09-20,8.883624076843262,9.046018623779245,8.811448396334384,9.015946157776202,5052800
2000-09-21,9.088123321533203,9.16029901382168,9.003918347196645,9.009932254011575,5604800
2000-09-22,9.412915229797363,9.455016988539665,9.033992059024541,9.088124569885695,15180800
2000-09-25,9.364794731140137,9.647482062349152,9.268560496104234,9.430955033518371,6460800
2000-09-26,9.376827239990234,9.449002941125176,9.202401894704929,9.2384897452724,4830400
2000-09-27,9.430956840515137,9.551249657358442,9.400884370513397,9.418927558830806,9971200
2000-09-28,9.569292068481445,9.61740918392719,9.44298390622745,9.47907174281176,10519200
2000-09-29,9.503132820129395,9.731689179094532,9.491103538078598,9.581323887668683,8254400
2000-10-02,10.194816589355469,10.224889058258935,9.358780808618178,9.527190746048324,10532800
2000-10-03,10.134674072265625,10.387289075350708,9.996336550652547,10.104600123403298,8753600
2000-10-04,9.870024681091309,10.273004814914714,9.839950747775452,9.996331383131297,7397600
2000-10-05,10.086555480957031,10.2008329460252,9.797852661729904,9.82191122999883,8195200
2000-10-06,9.90611457824707,10.104596999382977,9.827923510114157,10.092567717240854,5328000
2000-10-09,9.912132263183594,10.014381934573889,9.827927256093442,9.906118354029408,4176000
2000-10-10,10.188799858093262,10.339166587846695,9.954229639252851,9.972272824509226,12500000
2000-10-11,10.152714729309082,10.303081499201136,9.95423229641682,10.068509749326662,13369600
2000-10-12,9.767778396606445,10.24894974619297,9.695602694168468,10.17677404375499,10779200
2000-10-13,9.996333122253418,10.068508812666801,9.779806051013272,9.779806051013272,6508000
2000-10-16,10.483518600463867,10.489532506453513,10.14068337493155,10.14068337493155,15316000
2000-10-17,10.279024124145508,10.778238686229248,10.224891610820157,10.778238686229248,11013600
2000-10-18,10.086555480957031,10.212862230159663,10.074526196822568,10.206848322301669,18152000
2000-10-19,10.06249713897705,10.164745322210148,9.845970019687368,10.086555707787015,10554400
2000-10-20,10.134674072265625,10.182791215710402,9.960248693068964,10.020395122374936,8279200
2000-10-23,10.06249713897705,10.200833175425096,9.990321432547157,10.074526423382034,4642400
2000-10-24,10.260982513427734,10.387290769783728,10.068513908252068,10.068513908252068,8260000
2000-10-25,10.056478500366211,10.35721051293697,9.942201069798337,10.104595622377532,18965600
2000-10-26,10.3391695022583,10.435403766533337,10.15271488101625,10.15271488101625,13609600
2000-10-27,10.555696487426758,10.706061789588217,10.441417565575925,10.513593263033822,13244000
2000-10-30,11.16317367553711,11.259407931360705,10.65794383246323,10.730119524330927,16620000
2000-10-31,10.525618553161621,11.07896535709926,10.471487534811388,11.030848243713379,14316800
2000-11-01,10.212862014770508,10.537652679551195,10.092569175962845,10.531638771820033,15431200
2000-11-02,10.03242301940918,10.393301545287208,10.03242301940918,10.357213692699405,9264800
2000-11-03,10.212862014770508,10.357213421339702,10.092569175962845,10.116627743724377,9104000
2000-11-06,10.4955472946167,10.537649039446617,10.236917046311724,10.297063444938702,16323200
2000-11-07,10.465472221374512,10.501560056620631,10.285033045143917,10.495546151621832,11733600
2000-11-08,10.633886337280273,10.874472001019646,10.555696730774157,10.585769204532399,7455200
2000-11-09,10.934617042541504,10.952661699263036,10.543666122314288,10.561709310617646,16479200
2000-11-10,10.874470710754395,11.018822091870604,10.850412147235026,10.874470710754395,7906400
2000-11-13,10.579754829406738,10.922588650869146,10.429388062008314,10.922588650869146,12493600
2000-11-14,10.904544830322266,11.054910120604518,10.519607807624393,10.651929909176786,11344000
2000-11-15,11.060929298400879,11.17520678209236,10.976724295737105,11.066943207238936,15515200
2000-11-16,11.090998649597168,11.349628961860914,11.06694008419674,11.115057214997595,9970400
2000-11-17,11.109042167663574,11.343612422033129,11.030851103928292,11.066938948325003,10740000
2000-11-20,11.066939353942871,11.223320018726847,10.904544782414767,10.970705098691194,18385600
2000-11-21,11.090998649597168,11.193248286758134,11.024838328955141,11.06694008419674,8228000
2000-11-22,10.844401359558105,11.012811352630631,10.621858848788676,11.006795975811595,14561600
2000-11-24,11.072957038879395,11.1992637910352,10.850414542979324,10.910560965057924,4035200
2000-11-27,11.090998649597168,11.199262193899091,10.760194109550437,11.012809046254926,13892800
2000-11-28,11.199261665344238,11.499993718656382,11.13911525468181,11.247378793874182,11324000
2000-11-29,11.379698753356934,11.415786592955318,11.084982130845777,11.115054596302121,8297600
2000-11-30,11.289484024047852,11.590216130862945,11.247380794884494,11.409776866773889,11784000
2000-12-01,11.16317367553711,11.343612905206351,11.072954794911594,11.277452588536734,9815200
2000-12-04,11.2473783493042,11.451876137473366,11.066939124449052,11.19926122267616,6685600
2000-12-05,11.391733169555664,11.69848067865797,11.307528172526213,11.343616028395978,7825600
2000-12-06,11.331583976745605,11.638331410962179,11.23534971791974,11.367671823805304,10204800
2000-12-07,11.23534870147705,11.53608073310117,11.05490948250258,11.379700076656627,6588000
2000-12-08,11.475933074951172,11.59622587447896,11.307523155612264,11.403757395234496,7756800
2000-12-11,11.59021282196045,11.70449025571575,11.475933919787076,11.475933919787076,8472800
2000-12-12,11.385717391967773,11.475936282621968,11.33158488284056,11.475936282621968,6848000
2000-12-13,11.367671966552734,11.644345464151373,11.301511646988285,11.638331557108366,9902400
2000-12-14,11.097016334533691,11.337602038605766,10.952664912090448,11.211293809758624,10673600
2000-12-15,11.307526588439941,11.469922651312912,11.259409454021048,11.307526588439941,18532800
2000-12-18,11.632317543029785,11.788698233887477,11.175204754368842,11.283468309578014,8542400
2000-12-19,11.265422821044922,11.493979168775708,11.103026787132395,11.40375882362027,11905600
2000-12-20,11.34361743927002,11.590218552593983,11.006797409259882,11.018826696045958,11152800
2000-12-21,11.614275932312012,11.620289840877469,11.39173341543578,11.524055556480969,7305600
2000-12-22,11.499995231628418,11.72253771456684,11.3676731107624,11.65637591992462,6125600
2000-12-26,11.788695335388184,11.836812459206094,11.355641221026985,11.499992592480718,4935600
2000-12-27,11.716522216796875,11.83681505269828,11.37970227627294,11.764639351157436,5977600
2000-12-28,12.029282569885254,12.053341135025025,11.572169832229614,11.740579788208008,5698800
2000-12-29,11.81275749206543,12.209723884364982,11.800728207450293,12.173636030519567,3029200
2001-01-02,11.34361743927002,11.96914035214599,11.187236711051026,11.83681819749915,4878000
2001-01-03,11.006794929504395,11.668405553682256,10.970707077276511,11.536083428846682,7880400
2001-01-04,10.236916542053223,11.235346710079567,10.164740867256137,11.01881968568831,25899600
2001-01-05,10.381275177001953,10.633890216071524,10.309099451553504,10.429392327300919,8884800
2001-01-08,10.34518051147461,10.669971062416254,10.273004833487576,10.34518051147461,6092000
2001-01-09,10.453445434570312,10.633884653809156,10.285035496614059,10.465474715852903,5587200
2001-01-10,10.874470710754395,11.00679281011092,10.453445849165453,10.453445849165453,7573200
2001-01-11,10.657946586608887,10.838385862905877,10.46547802522543,10.682005156781818,8792800
2001-01-12,10.429387092590332,10.69403128640462,10.345182121831241,10.573738471034488,6419200
2001-01-16,10.333149909973145,10.669969697492641,10.248944963093269,10.429384134978715,8226800
2001-01-17,10.140679359436035,10.465469801553203,10.008357327462374,10.369235596481449,11669600
2001-01-18,10.056478500366211,10.236917707908667,9.888068573326585,10.140683463886024,10007200
2001-01-19,9.924159049987793,10.152715440229935,9.719661227139559,10.056481170654296,13198000
2001-01-22,10.645914077758789,10.74214832930915,10.152713538563184,10.200830664338364,10538000
2001-01-23,11.259407997131348,11.307525125324217,10.645914612672268,10.645914612672268,10196800
2001-01-24,11.487972259521484,11.536089420817909,11.006800646557233,11.139122840122402,5084800
2001-01-25,11.644346237182617,11.68043408709124,11.415789854427999,11.487965554245246,8775200
2001-01-26,11.512022972106934,11.74057933205472,11.415788715286812,11.548110818414479,4901600
2001-01-29,11.309450149536133,11.511542687145415,11.282504673644002,11.511542687145415,4058800
2001-01-30,10.98610782623291,11.159329122330083,10.901421173989936,11.130459273418602,8954000
2001-01-31,10.857150077819824,10.922589409376526,10.57037163635419,10.922589409376526,7565600
2001-02-01,10.920668601989746,11.143932146882342,10.758994949880664,10.932216248005757,8748000
2001-02-02,11.759825706481934,11.946520396750623,11.519240068180673,11.528864081080005,18066800
2001-02-05,12.01196002960205,12.036981142209385,11.675140127291552,11.73865508986191,9640000
2001-02-06,11.721334457397461,12.12166864146293,11.721334457397461,12.096647525518458,9046400
2001-02-07,11.90803050994873,12.387277583957092,11.90610614725403,11.913805066451523,9883200
2001-02-08,11.721334457397461,11.933049559117471,11.655895123995222,11.923426278895509,8996800
2001-02-09,11.26903247833252,11.51924142479088,11.211292065182004,11.432631172169701,9462800
2001-02-12,11.378740310668945,11.642422749097621,11.168949564745944,11.423007988442336,10798000
2001-02-13,11.27673053741455,11.69246250834282,11.265182161979913,11.69246250834282,6012400
2001-02-14,10.970706939697266,11.561585307361767,10.949535282515603,11.528866007505904,7660000
2001-02-15,10.8263521194458,11.31714660201888,10.824427757676524,11.211289083692764,11206400
2001-02-16,10.953386306762695,11.124683216861802,10.826357079728915,10.826357079728915,7935200
2001-02-20,10.893718719482422,11.259409227388987,10.633886492534044,11.230538653635083,7041200
2001-02-21,10.870617866516113,11.090031779996451,10.760910909775944,11.066935771790327,7615200
2001-02-22,10.597321510314941,10.961087051303817,10.395228890468276,10.951463768027656,8439600
2001-02-23,10.456814765930176,10.605014876284878,10.19505746821793,10.605014876284878,7837600
2001-02-26,10.81480884552002,10.970708653863975,10.528031083093786,10.639662473572319,7338400
2001-02-27,11.049617767333984,11.278655043134975,10.914889655717872,11.028446112538848,8135200
2001-02-28,11.39991283416748,11.449955071422794,11.153553309862236,11.163176591116166,7023200
2001-03-01,11.353715896606445,11.64434297677652,11.072711359333343,11.548108737299026,10278400
2001-03-02,11.700159072875977,11.738652915709437,11.336393763228203,11.423003991842258,6264400
2001-03-05,11.548112869262695,11.70016319825154,11.317150465035592,11.70016319825154,6898800
2001-03-06,11.646270751953125,11.673216963640108,11.413384000370302,11.586605975883506,6894000
2001-03-07,11.644346237182617,11.740580503605614,11.576982544370193,11.644346237182617,6291600
2001-03-08,11.836816787719727,11.92920161112852,11.62317656237032,11.63472494062491,5147600
2001-03-09,11.73865795135498,11.933050876451535,11.686691351368543,11.884933735820681,5487200
2001-03-12,11.482673645019531,11.66359381741095,11.374890992878905,11.586606838061288,5508400
2001-03-13,11.336396217346191,11.54426183891152,11.184345909052917,11.499994167043063,9993200
2001-03-14,11.182421684265137,11.451877929224691,11.13430455010873,11.259409392599068,6459600
2001-03-15,11.145853996276855,11.317150892839363,11.095812495003813,11.182422757429876,5696400
2001-03-16,10.74359130859375,11.136227213742547,10.71087201693587,11.134302117639706,10479200
2001-03-19,10.922584533691406,11.028442034312722,10.624258583137204,10.807103757415222,7978400
2001-03-20,10.922584533691406,11.184341743073555,10.835973584379833,10.912961258036537,5508400
2001-03-21,10.451041221618652,10.84560156842956,10.431794661953415,10.730120742019748,12255200
2001-03-22,10.14309024810791,10.52802725384856,9.729282673253085,10.489533406432681,17008000
2001-03-23,10.489533424377441,10.628110981628048,10.195056849428978,10.293215463008774,8599600
2001-03-26,10.797486305236816,11.038072013768915,10.537654033705877,10.537654033705877,5816000
2001-03-27,10.843676567077637,10.922588631789157,10.807107812185176,10.845600929247073,9350000
2001-03-28,10.797486305236816,11.06309313303486,10.749369163530396,10.826356883944394,10938800
2001-03-29,11.128708839416504,11.167223292144541,10.861034531589874,10.88029139065285,6665200
2001-03-30,11.411787033081055,11.496518965203625,11.199958671978608,11.2654330128906,11462400
2001-04-02,11.265434265136719,11.554291553986378,11.211514472957447,11.411788301595633,7739600
2001-04-03,11.2134370803833,11.515774242199054,11.169145728577377,11.361717206656296,9202000
2001-04-04,11.52733039855957,11.646724525885285,11.149890425335053,11.22691858651855,8889200
2001-04-05,11.554288864135742,11.746860345204672,11.525402848134643,11.725677364750785,15155600
2001-04-06,11.350164413452148,11.592804924832073,11.21343881912013,11.554290476323926,7660800
2001-04-09,11.511921882629395,11.54465941350173,11.390602389225014,11.458002107783003,6402800
2001-04-10,11.390603065490723,11.50614565690762,10.880288361762018,11.072859837191434,21452800
2001-04-11,11.134485244750977,11.400234148448137,11.034347966044772,11.26735932929853,10278400
2001-04-12,11.251953125,11.419490129094457,11.12100444249339,11.13448438911007,6153200
